1516011468853 - BTGETH: bid => { price: '0.239232', size: 30 }
1516011468857 - XMRUSD: bid => { price: '398.89', size: 5491 }
1516011468858 - PTOYETH: ask => { price: '0.000458', size: 93614 }
1516011468862 - PLRETH: ask => { price: '0.000938', size: 63750 }
1516011468863 - BCHBTC: ask => { price: '0.179855', size: 896 }
1516011468868 - ETHUSD: ask => { price: '1321.84', size: 395 }
1516011468872 - BTGUSD: ask => { price: '322.40', size: 3075 }
1516011468879 - INDETH: ask => { price: '0.000220', size: 4 }
1516011468881 - ETHBTC: ask => { price: '0.096180', size: 3143 }
1516011468881 - ETHBTC: bid => { price: '0.096127', size: 579 }
1516011468887 - XVGBTC: ask => { price: '0.00000977', size: 5 }
1516011468891 - NEOUSD: ask => { price: '162.82', size: 13029 }
1516011468893 - QTUMETH: ask => { price: '0.043288', size: 50 }
1516011468894 - FUNUSD: ask => { price: '0.1312358', size: 2223 }
1516011468896 - PLBTBTC: bid => { price: '0.000554', size: 45124 }
1516011468897 - DASHUSD: ask => { price: '999.37', size: 4577 }
1516011468899 - NGCBTC: bid => { price: '0.00015', size: 198762 }
1516011468900 - SMARTETH: ask => { price: '0.001441', size: 2 }
1516011468901 - SISAETH: bid => { price: '0.00002', size: 78322 }
1516011468902 - SMARTUSD: ask => { price: '1.9031', size: 15 }
1516011468903 - LRCBTC: ask => { price: '0.0000978', size: 18 }
1516011468904 - LSKBTC: ask => { price: '0.0020685', size: 26458 }
1516011468905 - LOCETH: bid => { price: '0.0017', size: 12228 }
1516011468906 - NXCBTC: ask => { price: '0.00005097', size: 511 }
1516011468907 - BCHUSD: bid => { price: '2463.10015', size: 1 }
1516011468909 - XMRBTC: ask => { price: '0.029154', size: 21 }
1516011468910 - HVNBTC: bid => { price: '0.00002320', size: 654 }
1516011468911 - BTXUSDT: bid => { price: '29.91', size: 200 }
1516011468912 - DASHETH: ask => { price: '0.755126', size: 4 }
1516011468912 - DASHETH: bid => { price: '0.753042', size: 4 }
1516011468913 - EOSBTC: ask => { price: '0.001048', size: 1971520 }
1516011468913 - EOSBTC: bid => { price: '0.001031', size: 1101920 }
1516011468914 - XRPBTC: bid => { price: '0.00013086', size: 100 }
1516011468914 - ZECBTC: bid => { price: '0.047749', size: 108 }
1516011468915 - DASHBTC: ask => { price: '0.072515', size: 6728 }
1516011468915 - DASHBTC: bid => { price: '0.072126', size: 300 }
1516011468918 - BTGBTC: bid => { price: '0.023039', size: 239 }
1516011468919 - LTCUSD: ask => { price: '238.453', size: 48 }
1516011468920 - BTCUSD: ask => { price: '13742.01', size: 6 }
1516011468920 - BTCUSD: bid => { price: '13726.12', size: 52 }
1516011468921 - ZECUSD: ask => { price: '660.21', size: 18188 }
1516011468922 - LTCBTC: ask => { price: '0.01736', size: 116 }
1516011468922 - LTCBTC: bid => { price: '0.01726', size: 3 }
1516011468922 - DGBUSD: ask => { price: '0.0932', size: 295 }
1516011468923 - FUNETH: ask => { price: '0.0001017', size: 308 }
1516011468924 - EKOETH: ask => { price: '0.000258', size: 1 }
1516011468924 - EKOETH: bid => { price: '0.000248', size: 90 }
1516011468925 - EKOBTC: ask => { price: '0.0000245', size: 5 }
1516011468938 - WTTBTC: bid => { price: '0.000229', size: 131310 }
1516011468940 - DASHUSD: bid => { price: '997.57', size: 37 }
1516011468944 - B2XETH: ask => { price: '0.13504', size: 46 }
1516011468944 - B2XETH: bid => { price: '0.13230', size: 191 }
1516011468945 - BCHBTC: ask => { price: '0.179925', size: 300 }
1516011468945 - BCHBTC: bid => { price: '0.179189', size: 1060 }
1516011468946 - SMARTUSD: ask => { price: '1.9030', size: 8 }
1516011468947 - NGCUSD: bid => { price: '2.103', size: 1195 }
1516011468948 - NGCBTC: bid => { price: '0.00015', size: 198764 }
1516011468949 - EDGBTC: bid => { price: '0.00020187', size: 7 }
1516011468950 - XDNETH: bid => { price: '0.0000278', size: 81 }
1516011468951 - XMRBTC: ask => { price: '0.029153', size: 3 }
1516011468951 - XMRBTC: bid => { price: '0.029049', size: 20 }
1516011468951 - BTCUSD: ask => { price: '13734.80', size: 1 }
1516011468951 - BTCUSD: bid => { price: '13716.71', size: 4 }
1516011468952 - HSRBTC: ask => { price: '0.001489', size: 1 }
1516011468953 - BCHUSD: ask => { price: '2469.26358', size: 40 }
1516011468955 - XAURBTC: bid => { price: '0.00001617', size: 711 }
1516011468956 - XDNBTC: bid => { price: '0.0000026500', size: 76 }
1516011468957 - ZECBTC: ask => { price: '0.049604', size: 115 }
1516011468957 - SNTETH: bid => { price: '0.000301', size: 400000 }
1516011468959 - FYNETH: ask => { price: '0.004095', size: 22384 }
1516011468960 - BTGBTC: bid => { price: '0.023040', size: 239 }
1516011468961 - NXTBTC: ask => { price: '0.00003052', size: 89 }
1516011468961 - NXTBTC: bid => { price: '0.00003015', size: 3 }
1516011468962 - NEOBTC: bid => { price: '0.01190', size: 2 }
1516011468962 - ETHUSD: bid => { price: '1318.37', size: 500 }
1516011468963 - BTGETH: ask => { price: '0.239897', size: 1 }
1516011468963 - BTGETH: bid => { price: '0.239233', size: 30 }
1516011468967 - DGBETH: bid => { price: '0.000057', size: 72 }
1516011468968 - WMGOUSD: bid => { price: '3.5421', size: 16 }
1516011468969 - SWTBTC: ask => { price: '0.00036436', size: 1 }
1516011468971 - NEOUSD: ask => { price: '162.82', size: 12949 }
1516011468971 - NEOUSD: bid => { price: '162.71', size: 100 }
1516011468972 - AMMUSD: bid => { price: '1.3220', size: 2 }
1516011468973 - NEOETH: ask => { price: '0.1235', size: 170 }
1516011468976 - AIRUSD: ask => { price: '0.0521454', size: 53 }
1516011468977 - CDTUSD: ask => { price: '0.173232', size: 1962 }
1516011468978 - SUBBTC: ask => { price: '0.000150', size: 2 }
1516011468980 - XEMBTC: bid => { price: '0.00010254', size: 200 }
1516011468981 - XRPBTC: bid => { price: '0.00013087', size: 100 }
1516011468983 - ETHBTC: ask => { price: '0.096179', size: 18 }
1516011468983 - ETHBTC: bid => { price: '0.096057', size: 7539 }
1516011468983 - DRPUETH: ask => { price: '0.000869', size: 9 }
1516011468984 - LRCBTC: ask => { price: '0.0000964', size: 132 }
1516011468984 - LRCBTC: bid => { price: '0.0000907', size: 1497 }
1516011468985 - BCNBTC: bid => { price: '0.0000007371', size: 100 }
1516011468986 - BTXUSDT: bid => { price: '29.92', size: 6986 }
1516011468987 - ETCBTC: bid => { price: '0.003050', size: 427500 }
1516011468988 - SWFTCETH: bid => { price: '0.0000255', size: 379 }
1516011468992 - MANAUSD: ask => { price: '0.15188', size: 19625 }
1516011468994 - DASHBTC: ask => { price: '0.072514', size: 335 }
1516011468994 - DASHBTC: bid => { price: '0.072127', size: 300 }
1516011468994 - XRPUSDT: bid => { price: '1.8040', size: 163 }
1516011468995 - TRXUSD: ask => { price: '0.06882', size: 1 }
1516011468997 - XVGETH: ask => { price: '0.0001027', size: 2 }
1516011468998 - LOCETH: bid => { price: '0.0017', size: 10794 }
1516011468998 - EMGOBTC: ask => { price: '0.000090', size: 4191 }
1516011468999 - ZRXBTC: ask => { price: '0.000156', size: 1868 }
1516011469001 - LSKBTC: bid => { price: '0.0020388', size: 73 }
1516011469002 - EKOETH: ask => { price: '0.000257', size: 5 }
1516011469024 - EKOBTC: ask => { price: '0.0000244', size: 5 }
1516011469040 - BCHETH: bid => { price: '1.857700', size: 115 }
1516011469041 - STXUSD: ask => { price: '1.17337', size: 23809 }
1516011469041 - STXUSD: bid => { price: '1.13812', size: 23809 }
1516011469048 - XEMETH: bid => { price: '0.001065', size: 45 }
1516011469048 - BCHBTC: ask => { price: '0.179924', size: 300 }
1516011469048 - BCHBTC: bid => { price: '0.179102', size: 300 }
1516011469049 - ZRXBTC: ask => { price: '0.000157', size: 15000000 }
1516011469050 - BTCUSD: ask => { price: '13734.74', size: 8 }
1516011469050 - BTCUSD: bid => { price: '13726.13', size: 1 }
1516011469051 - ZECUSD: ask => { price: '660.21', size: 8046 }
1516011469051 - DSHBTC: ask => { price: '0.000005991', size: 7679 }
1516011469053 - NEOBTC: ask => { price: '0.01195', size: 2 }
1516011469053 - NEOBTC: bid => { price: '0.01146', size: 3003 }
1516011469053 - BTGETH: bid => { price: '0.239242', size: 1 }
1516011469054 - BTGUSD: bid => { price: '315.14', size: 1212 }
1516011469055 - BTGBTC: bid => { price: '0.023041', size: 239 }
1516011469056 - LTCUSD: ask => { price: '238.454', size: 140 }
1516011469056 - ZECBTC: bid => { price: '0.047749', size: 108 }
1516011469057 - XDNBTC: bid => { price: '0.0000026449', size: 20 }
1516011469057 - TRXUSD: bid => { price: '0.06703', size: 22 }
1516011469058 - XMRBTC: bid => { price: '0.029050', size: 20 }
1516011469058 - FUNUSD: ask => { price: '0.1312358', size: 2223 }
1516011469058 - FUNUSD: bid => { price: '0.1261226', size: 24 }
1516011469059 - CDTETH: bid => { price: '0.0001265', size: 401 }
1516011469059 - ETHUSD: ask => { price: '1320.20', size: 120 }
1516011469060 - DASHUSD: bid => { price: '987.08', size: 4189 }
1516011469063 - LTCBTC: bid => { price: '0.01725', size: 286 }
1516011469064 - SMARTETH: ask => { price: '0.001440', size: 2 }
1516011469064 - DASHBTC: ask => { price: '0.072516', size: 3364 }
1516011469064 - DASHBTC: bid => { price: '0.072128', size: 300 }
1516011469065 - XRPUSDT: ask => { price: '1.8123', size: 14 }
1516011469066 - B2XETH: ask => { price: '0.13503', size: 237 }
1516011469066 - XAURBTC: bid => { price: '0.00001617', size: 6770 }
1516011469067 - DCNUSD: bid => { price: '0.002630', size: 161 }
1516011469067 - TNTBTC: ask => { price: '0.000019', size: 5451392 }
1516011469067 - XEMBTC: bid => { price: '0.00010255', size: 200 }
